external_id;name;cycle;area;subarea;country;district;city;campus;duration;ects;modality;regime;language;annual_fee;monthly_fee;enrollment_fee;months_per_year;total_estimate;exams;min_grade;access_routes;career_paths;degree_awarded;qualification_level;qnq_level;eqf_level;accreditation_status;accreditation_entity;accreditation_valid_until;dges_registration;cnaef_code;vacancies;numerus_clausus;scholarships;payment_options;source_url;public_url;description;partners;employment_rate;completion_rate;student_profile;teaching_method;target_audience;student_housing;active;hide_course;hide_price;public_listing;candidaturas
IPVC-ENGCGM;Licenciatura em Engenharia da Computação Gráfica e Multimédia (IPVC – ESTG);Licenciatura;Tecnologias de Informação e Comunicação;Engenharia Informática;Portugal;Viana do Castelo;Viana do Castelo;Viana do Castelo;6 semestres;180;Presencial;Diurno;Português;697;69,7;;10;2091;Matemática (vários conjuntos);10;"Concurso Nacional de Acesso; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";"Desenvolvedor de aplicações gráficas; Técnico de multimédia";Licenciado em Engenharia da Computação Gráfica e Multimédia;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;3163/8407;523;30;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.ipvc.pt/pt/oferta-formativa-2/licenciaturas/;https://www.ipvc.pt/pt/oferta-formativa-2/licenciaturas/;Licenciatura que cruza engenharia informática com computação gráfica e multimédia.;;;;Estudante com aptidão para a Matemática e interesse em informática, design digital e multimédia.;Ensino superior politécnico presencial, com forte componente laboratorial e prática em computação gráfica, programação e produção multimédia.;Candidatos que pretendam trabalhar em desenvolvimento multimédia, computação gráfica, jogos e sistemas interativos.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
IPVC-ENF;Licenciatura em Enfermagem (IPVC – Escola Superior de Saúde);Licenciatura;Saúde;Enfermagem;Portugal;Viana do Castelo;Viana do Castelo;Viana do Castelo;8 semestres;240;Presencial;Diurno;Português;697;69,7;;10;2788;"Biologia e Geologia; ou Biologia e Geologia + Física e Química; ou Biologia e Geologia + Português; ou Biologia e Geologia + Matemática";10;"Concurso Nacional de Acesso; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";Enfermeiro de cuidados gerais;Licenciado em Enfermagem;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;7075/9500;723;70;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.ipvc.pt/pt/oferta-formativa-2/licenciaturas/;https://www.ipvc.pt/pt/oferta-formativa-2/licenciaturas/;Licenciatura em Enfermagem do Instituto Politécnico de Viana do Castelo.;;;;Estudante com vocação para o cuidado à pessoa, comunicação interpessoal, ética e responsabilidade, e aptidão para a Biologia e Geologia.;Ensino superior politécnico presencial, com aulas teóricas, teórico-práticas, práticas laboratoriais e ensino clínico em instituições de saúde.;Candidatos que pretendam exercer enfermagem em hospitais, centros de saúde, cuidados continuados e comunidade.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
IPV-ENGINF;Licenciatura em Engenharia Informática (IP Viseu – ESTGV);Licenciatura;Tecnologias de Informação e Comunicação;Engenharia Informática;Portugal;Viseu;Viseu;Viseu;6 semestres;180;Presencial;Diurno;Português;697;69,7;;10;2091;Matemática (vários conjuntos);9,5;"Concurso Nacional de Acesso; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";"Engenheiro informático; Desenvolvedor de software";Licenciado em Engenharia Informática;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;3182/9119;523;66;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.ipv.pt;https://www.ipv.pt;Licenciatura em Engenharia Informática do Instituto Politécnico de Viseu.;;;;Estudante com aptidão para a Matemática e interesse em programação, sistemas e tecnologias de informação.;Ensino superior politécnico presencial, com forte componente laboratorial e prática em programação, redes e sistemas informáticos.;Candidatos que pretendam atuar em desenvolvimento de software, sistemas e infraestruturas informáticas.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
IPCA-ENGINF;Licenciatura em Engenharia Informática (IPCA – Barcelos);Licenciatura;Tecnologias de Informação e Comunicação;Engenharia Informática;Portugal;Braga;Barcelos;Barcelos;6 semestres;180;Presencial;Diurno;Português;697;69,7;;10;2091;Matemática (vários conjuntos);10;"Concurso Nacional de Acesso; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";"Engenheiro informático; Desenvolvedor de software";Licenciado em Engenharia Informática;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;3032/8409;481;33;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.ipca.pt;https://www.ipca.pt;Licenciatura em Engenharia Informática do IPCA.;;;;Estudante com aptidão para a Matemática e interesse em programação, sistemas e tecnologias de informação.;Ensino superior politécnico presencial, com forte componente laboratorial e prática em programação, sistemas e redes.;Candidatos que pretendam atuar em desenvolvimento de software e sistemas informáticos.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
IPP-ISEP-ENGINF;Licenciatura em Engenharia Informática (P.PORTO – ISEP);Licenciatura;Tecnologias de Informação e Comunicação;Engenharia Informática;Portugal;Porto;Porto;Porto;6 semestres;180;Presencial;Diurno;Português;697;69,7;;10;2091;"Matemática A; ou Física e Química + Matemática A; ou Matemática A + Português";9,5;"Concurso Nacional de Acesso; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";"Engenheiro informático; Desenvolvedor de software; Administrador de sistemas";Licenciado em Engenharia Informática;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;3135/9119;523;201;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.ipp.pt;https://www.isep.ipp.pt;Licenciatura em Engenharia Informática do Instituto Superior de Engenharia do Porto.;;;;Estudante com forte aptidão para a Matemática e interesse em programação, sistemas e engenharia informática.;Ensino superior politécnico presencial, com forte componente laboratorial e prática em programação, engenharia de software, sistemas e redes.;Candidatos que pretendam atuar em engenharia de software, sistemas de informação, cibersegurança e desenvolvimento informático.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
IPAM-GESTMKT-LX;Licenciatura em Gestão de Marketing (IPAM Lisboa);Licenciatura;Marketing e Publicidade;Marketing;Portugal;Lisboa;Lisboa;Lisboa;3 anos;180;Presencial;Diurno;Português;5547,3;504,3;275;10;16641,9;"Geografia (09); ou Português (18); ou Economia (04) e Português (18); ou Geografia (09) e Mat. Apl. Ciências Sociais (17); ou Geografia (09) e Português (18); ou Mat. Apl. Ciências Sociais (17) e Português (18); ou Economia (04) e Geografia (09); ou Economia (04) e Mat. Apl. Ciências Sociais (17)";9,5;"Concurso institucional; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";"Gestor de marketing; Gestor de produto; Brand manager";Licenciado em Gestão de Marketing;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4156/9156;342;150;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.ipam.pt/licenciaturas-lisboa/;https://www.ipam.pt/licenciaturas-lisboa/;Licenciatura em Gestão de Marketing do IPAM Lisboa, com 180 ECTS e forte ligação ao mercado de trabalho.;;;;Estudantes interessados em marketing, comunicação e gestão comercial, com perfil criativo e analítico.;"Ensino presencial em instituição privada (concurso institucional); licenciatura de 6 semestres (180 ECTS).";"Candidatos ao ensino superior privado que pretendem carreiras em marketing e publicidade; acesso por concurso institucional.";;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
IPAM-GESTMKT-PO;Licenciatura em Gestão de Marketing (IPAM Porto);Licenciatura;Marketing e Publicidade;Marketing;Portugal;Porto;Porto;Porto;3 anos (6 semestres);180;Presencial;Diurno;Português;;;;10;;"Português; Geografia; ou duas de: Geografia, Matemática Aplicada às Ciências Sociais, Português, Economia";9,5;"Concurso institucional; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";"Profissional de marketing; Gestor de comunicação; Consultor de marketing digital";Licenciado em Gestão de Marketing;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;R/A-Ef 47/2012/AL02;342;261;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.ipam.pt;https://www.ipam.pt;Licenciatura em Gestão de Marketing lecionada no campus do Porto do IPAM.;;;;Estudantes interessados em marketing estratégico e gestão de marcas, com perfil criativo e analítico, vocacionados para a resolução de problemas reais de negócio.;Ensino presencial em regime diurno ou pós-laboral, com modelo de aprendizagem imersivo assente em casos reais de empresas, projetos com marcas, certificações digitais (Google, HubSpot, Meta) e estágio curricular no último ano.;Titulares do ensino secundário ou habilitação equivalente que pretendam uma carreira em gestão de marketing, comunicação, marketing digital, vendas e estudos de mercado.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
IPAM-GESTMKT-ON;Licenciatura em Gestão de Marketing (IPAM Online);Licenciatura;Marketing e Publicidade;Marketing;Portugal;Lisboa;Lisboa;Online;3 anos (6 semestres);180;Ensino a distância;Pós-laboral;Português;;;;10;;"Economia; Matemática Aplicada às Ciências Sociais; Português; Geografia";9,5;"Concurso institucional; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";"Gestor de marketing digital; Especialista em e‑commerce";Licenciado em Gestão de Marketing;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;08/02/2024;R/A-Cr 40/2024;342;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.ipam.pt/licenciaturas-online/gestao-marketing-online/;https://www.ipam.pt/licenciaturas-online/gestao-marketing-online/;Licenciatura 100% online em Gestão de Marketing, com 180 ECTS e horário pós‑laboral.;;;;Estudantes que procuram flexibilidade de horário e local, com autonomia para aprendizagem a distância, interessados em marketing estratégico e digital.;Ensino 100% online com modelo académico próprio para a distância, conteúdos assíncronos e síncronos, forte ligação a casos práticos de empresas e certificações digitais reconhecidas internacionalmente.;Titulares do ensino secundário ou equivalente, incluindo trabalhadores-estudantes, que pretendam formação em gestão de marketing em regime online.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
ISPGAYA-CONT;Licenciatura em Contabilidade (ISPGAYA);Licenciatura;Gestão e Administração;Contabilidade;Portugal;Porto;Vila Nova de Gaia;Vila Nova de Gaia;3 anos;180;Presencial;Diurno;Português;3100;310;150;10;9300;"Opção 1: 04 Economia ou 18 Português; ou Opção 2: duas de 09 Geografia, 16 Matemática, 04 Economia, 18 Português";9,5;"Concurso institucional; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";"Contabilista; Técnico oficial de contas; Controller financeiro";Licenciado em Contabilidade;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4444/9056;344;18;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em 10 mensalidades;https://ispgaya.pt/pt/ensino/oferta-formativa/licenciaturas;https://ispgaya.pt/pt/ensino/oferta-formativa/licenciaturas;Licenciatura em Contabilidade com forte componente prática e ligação a empresas.;;;;Estudantes com aptidão para números, rigor e organização, interessados em contabilidade, finanças e fiscalidade.;"Ensino presencial de natureza politécnica e prática, com forte componente aplicada à contabilidade, fiscalidade e gestão financeira; nota de candidatura = 50% secundário + 50% provas de ingresso.";Titulares do ensino secundário ou habilitação equivalente que pretendam exercer funções em contabilidade, auditoria, fiscalidade e gestão financeira.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
ISPGAYA-ENGINF;Licenciatura em Engenharia Informática (ISPGAYA);Licenciatura;Tecnologias de Informação e Comunicação;Engenharia Informática;Portugal;Porto;Vila Nova de Gaia;Vila Nova de Gaia;3 anos;180;Presencial;Diurno;Português;3100;310;150;10;9300;"Opção 1: 19 Matemática A; ou Opção 2: um conjunto de 16 Matemática+18 Português, 10 Geometria Descritiva+16 Matemática, ou 07 Física e Química+16 Matemática";9,5;"Concurso institucional; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";"Engenheiro informático; Desenvolvedor de software; Administrador de sistemas";Licenciado em Engenharia Informática;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4442/9119;481;20;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em 10 mensalidades;https://ispgaya.pt/pt/ensino/oferta-formativa/licenciaturas;https://ispgaya.pt/pt/ensino/oferta-formativa/licenciaturas;Licenciatura em Engenharia Informática do Instituto Superior Politécnico Gaya.;;;;Estudantes com gosto por lógica, matemática e tecnologia, motivados para o desenvolvimento de software e sistemas informáticos.;"Ensino presencial politécnico com forte vertente prática e laboratorial em programação, redes, sistemas e desenvolvimento de software; nota de candidatura = 50% secundário + 50% provas de ingresso.";Titulares do ensino secundário ou equivalente que pretendam carreira em desenvolvimento de software, redes, sistemas e tecnologias de informação.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
ISPGAYA-GEST;Licenciatura em Gestão de Empresas (ISPGAYA);Licenciatura;Gestão e Administração;Gestão de Empresas;Portugal;Porto;Vila Nova de Gaia;Vila Nova de Gaia;3 anos;180;Presencial;Diurno;Português;3100;310;150;10;9300;"Opção 1: 04 Economia ou 18 Português; ou Opção 2: duas de 09 Geografia, 16 Matemática, 04 Economia, 18 Português";9,5;"Concurso institucional; Concursos especiais (Maiores de 23); Titulares de cursos superiores; Titulares de CTeSP";"Gestor; Técnico administrativo; Empreendedor";Licenciado em Gestão de Empresas;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4444/9147;345;18;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em 10 mensalidades;https://ispgaya.pt/pt/ensino/oferta-formativa/licenciaturas;https://ispgaya.pt/pt/ensino/oferta-formativa/licenciaturas;Licenciatura em Gestão de Empresas com enfoque em gestão de PME e organizações regionais.;;;;Estudantes com interesse em organização, liderança e estratégia empresarial, com perfil analítico e relacional.;"Ensino presencial politécnico orientado para a prática da gestão, com casos de empresas, simuladores e projetos; nota de candidatura = 50% secundário + 50% provas de ingresso.";Titulares do ensino secundário ou equivalente que pretendam exercer funções de gestão, administração e direção em empresas e organizações.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
